entry	target	observed_target	target_hits	tail_site	tail_reg	tail_distance	tail_site_hits	source_events	unique_vm_ips	top_ip_deltas	top_targets	top_sites	static_stop	insns	span_bytes	cond_jumps	jmps	calls	rets	frame_reads	frame_writes	ip_reads	table_reads	top_mnemonics
183	0x9d495	1	611	0x9d692	rcx	0x1fd	611	611	230	+0x4:611	337@0xbec0e:37,18@0x7be9b:35,157@0x98a9a:33,172@0x9b68a:32,114@0x90319:31	tail@0x9d692:611	0x9d6a2	108	524	1	1	0	0	0xa:2,0x23:2,0x0:1,0x71:1,0x10f:1,0x170:1	0x170:3,0x23:2,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	add:32,mov:28,and:13,or:12,sub:10,xor:7,cmp:2,movzx:2
184	0x9d694	1	3100	0x9d961	r13	0x2cd	3100	3100	475	+0x4:3100	28@0x7e390:471,66@0x855ff:426,337@0xbec0e:394,340@0xbf435:250,64@0x85059:182	tail@0x9d961:3100	0x9d971	156	733	1	2	0	0	0x23:6,0x81:3,0x194:2,0xa:2,0x170:2,0x0:1,0x10f:1	0x170:7,0x23:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:51,add:48,or:18,sub:12,xor:11,and:9,push:2,jmp:2
185	0x9d964	1	6172	0x9dcab	r10	0x347	6172	6172	1036	+0x3:6172	168@0x9aa83:438,203@0xa1484:431,347@0xc088d:416,337@0xbec0e:407,172@0x9b68a:339	tail@0x9dcab:6172	0x9dcbb	176	855	4	3	0	0	0x23:4,0x170:3,0xa:2,0x81:2,0x0:2,0x194:1,0x10f:1	0x23:5,0x170:5,0x194:1,0xa:1	+0x2/1:1,+0x0/2:1	dyn/8:1	mov:51,add:49,sub:18,and:17,xor:13,or:13,cmp:6,je:4
186	0x9dcae	1	29	0x9e07a	r8	0x3cc	29	29	9	+0x5:29	144@0x95887:9,257@0xadbfd:9,160@0x994cf:4,173@0x9ba74:3,198@0xa037e:2	tail@0x9e07a:29	0x9e08a	209	988	6	1	0	0	0xa:4,0x0:2,0x60:2,0x23:1,0x194:1,0x71:1,0x10f:1,0x170:1	0x23:2,0x71:2,0x0:1,0x60:1,0x170:1,0xa:1	+0x1/2:2,+0x0/1:1,+0x3/2:1	dyn/8:1	mov:57,add:52,and:18,sub:18,xor:17,or:17,cmp:6,jne:4
187	0x9e07d	1	5	0x9e333	r10	0x2b6	5	5	1	+0x5:5	173@0x9ba74:5	tail@0x9e333:5	0x9e343	162	710	5	1	0	0	0xa:4,0x0:3,0x170:2,0x194:1,0x71:1,0x81:1,0x10f:1	0x71:2,0x0:1,0x170:1,0xa:1	+0x1/2:2,+0x0/1:1,+0x3/2:1	dyn/8:1	mov:43,add:42,or:15,xor:14,and:12,sub:8,cmp:6,jne:4
188	0x9e336	0	0	0x9e7ac	r9	0x476	0	0	0				0x9e7bc	249	1158	6	2	0	0	0x0:3,0x194:3,0xa:3,0x60:2,0x81:2,0x23:2,0x71:2,0x170:2,0x10f:1	0x170:5,0x71:2,0x0:1,0x60:1,0xa:1	+0x4/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:74,add:70,sub:28,xor:23,and:20,or:12,cmp:7,jne:4
189	0x9e7af	1	7459	0x9eac9	rdx	0x31a	7466	7459	1256	+0x4:7459	43@0x8173d:650,307@0xb8064:487,297@0xb64d7:480,18@0x7be9b:374,184@0x9d694:365	tail@0x9eac9:7459	0x9ead9	178	809	3	3	0	0	0x170:6,0x81:3,0x0:3,0xa:2,0x23:2,0x71:2,0x194:1,0x10f:1	0x23:4,0x170:2,0x0:1,0x16f:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	mov:52,add:51,xor:22,and:17,sub:11,or:11,cmp:6,je:3
190	0x9eacb	1	81	0x9ede7	rax	0x31c	81	81	6	+0x5:81	257@0xadbfd:68,352@0xc1ec4:9,144@0x95887:4	tail@0x9ede7:81	0x9edf7	180	811	6	2	0	0	0xa:4,0x0:2,0x60:2,0x81:1,0x194:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x0:1,0x60:1,0x170:1,0xa:1	+0x0/2:2,+0x2/1:1,+0x3/2:1	dyn/8:1	mov:51,add:46,sub:17,or:14,and:11,xor:10,cmp:6,jne:4
191	0x9ede9	0	0	0x9f007	r15	0x21e	0	0	0				0x9f017	114	558	1	1	0	0	0xa:3,0x0:2,0x71:1,0x10f:1,0x170:1,0x23:1	0x170:2,0x71:2,0x0:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:39,add:34,xor:11,sub:8,and:7,or:6,cmp:2,movzx:2
192	0x9f00a	1	1120	0x9f779	r14	0x76f	1120	1120	138	+0x5:1120	198@0xa037e:333,257@0xadbfd:289,108@0x8f24b:175,256@0xad849:124,173@0x9ba74:111	tail@0x9f779:1120	0x9f789	415	1919	7	1	0	0	0x170:7,0x0:7,0x23:6,0x194:4,0x71:3,0xa:3,0x60:2,0x81:2,0x10f:1	0x23:5,0x170:4,0x71:2,0x60:1,0x0:1,0xa:1	+0x4/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:111,add:105,and:46,xor:45,sub:41,or:40,cmp:12,jne:4
193	0x9f77c	0	0	0x9faa2	rbx	0x326	0	0	0				0x9fab2	171	818	1	2	0	0	0xa:6,0x23:1,0x71:1,0x199:1,0x10f:1,0x170:1	0x170:3,0xa:1	+0x3/2:2,+0x7/2:2,+0x0/2:1,+0x5/2:1	dyn/8:1	add:48,mov:46,sub:19,or:19,and:16,xor:14,movzx:5,jmp:2
194	0x9faa4	0	0	0xa0068	r10	0x5c4	4957	0	0				0xa0078	332	1492	2	2	0	2	0xa:7,0x23:5,0x170:4,0x71:3,0xbb:2,0x81:2,0x194:2,0x10f:1	0x170:7,0x23:6,0x1dc:2,0x81:1,0xa:1	+0x4/2:2,+0x0/4:2,+0x6/2:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:99,add:93,pop:30,or:27,xor:27,and:23,sub:21,popfq:2
195	0x9fb50	1	11	0xa0068	r10	0x518	4957	1	1	-0x2306:1	86@0x8a37f:1	dispatch@0xc80b9:1	0xa0078	284	1320	2	2	0	1	0x23:5,0xa:4,0x170:4,0x71:3,0x81:2,0x194:2,0xbb:1,0x10f:1	0x170:7,0x23:6,0x1dc:1,0x81:1,0xa:1	+0x0/4:1,+0x4/2:1,+0x0/2:1,+0x2/2:1	dyn/8:1	add:81,mov:80,or:27,xor:27,and:23,sub:21,pop:15,movzx:2
196	0x9fbcd	1	4953	0xa0068	r10	0x49b	4957	4953	625	+0x4:4953	340@0xbf435:572,66@0x855ff:517,189@0x9e7af:485,18@0x7be9b:406,33@0x7f7c4:337	tail@0xa0068:4953	0xa0078	247	1195	2	2	0	0	0x23:5,0x170:4,0x71:3,0xa:2,0x81:2,0x194:2,0x10f:1	0x170:7,0x23:6,0x81:1,0xa:1	+0x0/2:1,+0x2/2:1	dyn/8:1	add:73,mov:68,or:27,xor:27,and:23,sub:21,movzx:2,cmp:2
197	0xa006b	0	0	0xa037b	r8	0x310	0	0	0				0xa038b	173	800	8	2	0	0	0xa:3,0x10f:1,0x170:1,0x81:1	0x199:4,0x170:1,0xa:1	+0x0/2:1,+0x4/1:1,+0x2/2:1	dyn/8:1	mov:41,add:37,and:26,xor:19,or:14,sub:13,cmp:8,jne:7
198	0xa037e	1	2441	0xa062e	r14	0x2b0	2441	2441	318	+0x2:2441	300@0xb6c36:326,18@0x7be9b:276,185@0x9d964:265,337@0xbec0e:265,215@0xa4609:259	tail@0xa062e:2441	0xa063e	151	704	6	2	0	0	0x81:3,0x170:3,0x0:2,0x23:2,0x194:2,0x71:1,0x16f:1,0x10f:1,0xa:1	0x170:4,0x23:1,0xa:1	+0x0/2:1	dyn/8:1	mov:51,add:38,sub:15,and:12,xor:12,cmp:8,or:6,jne:4
199	0xa0631	1	6207	0xa0a9c	rax	0x46b	6207	6207	990	+0x3:6207	258@0xadf2c:509,184@0x9d694:441,114@0x90319:343,203@0xa1484:310,79@0x885b0:300	tail@0xa0a9c:6207	0xa0aac	240	1146	4	2	0	0	0x23:7,0x81:4,0x194:3,0x170:3,0x0:2,0xa:2,0x71:1,0x10f:1	0x23:7,0x170:4,0x194:1,0xa:1	+0x2/1:1,+0x0/2:1	dyn/8:1	mov:76,add:69,and:21,or:21,xor:20,sub:19,cmp:6,je:4
200	0xa0a9e	1	437	0xa0dc7	r10	0x329	437	437	173	+0x6:437	297@0xb64d7:39,18@0x7be9b:30,199@0xa0631:28,185@0x9d964:26,43@0x8173d:24	tail@0xa0dc7:437	0xa0dd7	177	825	4	2	0	0	0x23:7,0x81:4,0x194:2,0x71:2,0xa:2,0x10f:1	0x170:5,0x23:5,0x60:1,0xa:1	+0x0/4:1,+0x4/2:1	dyn/8:1	mov:56,add:54,sub:18,xor:17,or:13,and:8,cmp:4,je:4
201	0xa0dca	1	340	0xa13d3	r10	0x609	340	340	10	+0x5:340	173@0x9ba74:257,256@0xad849:71,160@0x994cf:4,144@0x95887:4,198@0xa037e:2	tail@0xa13d3:340	0xa13e3	331	1558	8	3	0	0	0x23:6,0x0:4,0x170:4,0x81:3,0xa:3,0x194:2,0x71:2,0x60:2,0x10f:1	0x170:10,0x23:3,0x71:2,0x0:1,0x60:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:95,add:81,and:37,sub:35,xor:29,or:26,cmp:10,je:4
202	0xa13d6	0	0	0xa1936	r12	0x560	3283	0	0				0xa1946	307	1392	2	2	0	1	0x23:9,0xa:5,0x170:5,0x81:3,0x0:3,0x194:2,0xbb:1,0x10f:1	0x170:8,0x23:3,0x1dc:1,0x81:1,0xa:1	+0x6/2:1,+0x4/2:1,+0x0/4:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:101,add:89,sub:25,and:23,xor:21,or:20,pop:15,cmp:5
203	0xa1484	1	3283	0xa1936	r12	0x4b2	3283	3283	567	+0x4:3283	297@0xb64d7:385,258@0xadf2c:357,315@0xb9451:298,52@0x833c7:256,347@0xc088d:131	tail@0xa1936:3283	0xa1946	259	1218	2	2	0	0	0x23:9,0x170:5,0x81:3,0x0:3,0x194:2,0xa:2,0x10f:1	0x170:8,0x23:3,0x81:1,0xa:1	+0x2/2:1,+0x0/2:1	dyn/8:1	mov:82,add:77,sub:25,and:23,xor:21,or:20,cmp:5,je:2
204	0xa1939	0	0	0xa1a92	r12	0x159	0	0	0				0xa1aa2	78	358	1	2	0	0	0xa:4,0x81:2,0x194:1,0x10f:1	0x170:1,0xa:1	+0x2/2:1,+0x6/2:1,+0x0/2:1,+0x4/2:1	dyn/8:1	mov:28,add:23,and:5,xor:5,movzx:4,or:4,sub:3,jmp:2
205	0xa1a95	0	0	0xa1ecd	rbx	0x438	0	0	0				0xa1edd	253	1095	5	1	0	1	0xa:7,0x71:2,0x60:2,0x0:2,0xbb:1,0x194:1,0x10f:1	0x71:2,0x1dc:1,0x60:1,0x0:1,0x170:1,0xa:1	+0x1/2:2,+0x6/2:1,+0x4/2:1,+0x0/4:1,+0x0/1:1,+0x3/2:1	dyn/8:1	mov:71,add:60,xor:21,sub:20,and:20,pop:16,or:16,popfq:5
206	0xa1b3e	0	0	0xa1ecd	rbx	0x38f	0	0	0				0xa1edd	206	926	5	1	0	0	0xa:4,0x71:2,0x60:2,0x0:2,0x194:1,0x10f:1	0x71:2,0x60:1,0x0:1,0x170:1,0xa:1	+0x1/2:2,+0x0/1:1,+0x3/2:1	dyn/8:1	mov:53,add:48,xor:21,sub:20,and:20,or:16,cmp:5,jne:4
207	0xa1ecf	0	0	0xa235e	r14	0x48f	0	0	0				0xa236e	256	1183	4	4	0	0	0x23:7,0x81:4,0x170:4,0x0:4,0xa:2,0x194:1,0x10f:1	0x170:9,0x16f:1,0x0:1,0x23:1,0xa:1	+0x0/4:1,+0x4/2:1	dyn/8:1	mov:77,add:62,sub:30,and:25,xor:23,or:22,cmp:8,je:4
208	0xa2361	1	456	0xa2933	rbx	0x5d2	456	456	54	+0x5:456	79@0x885b0:75,340@0xbf435:66,172@0x9b68a:65,297@0xb64d7:64,49@0x82820:64	tail@0xa2933:456	0xa2943	311	1505	8	1	0	0	0x23:8,0x170:5,0xa:3,0x71:2,0x194:1,0x10f:1	0x23:13,0x170:5,0x60:1,0xa:1	+0x1/2:1,+0x0/1:1,+0x3/2:1	dyn/8:1	mov:91,add:79,and:33,xor:32,sub:31,or:26,cmp:8,je:4
209	0xa2935	1	1	0xa2da1	rdi	0x46c	1	1	1	+0x5:1	257@0xadbfd:1	tail@0xa2da1:1	0xa2db1	243	1147	9	3	0	0	0x81:5,0x23:4,0x0:4,0xa:3,0x170:2,0x60:2,0x71:2,0x194:2,0x10f:1	0x23:7,0x170:2,0x71:2,0x0:1,0x60:1,0xa:1	+0x4/1:1,+0x2/2:1,+0x0/2:1	dyn/8:1	mov:77,add:66,sub:24,xor:17,or:15,and:14,cmp:11,je:5
210	0xa2da3	1	80	0xa35dd	r13	0x83a	9	9	9	+0x30:4,+0x28b:3,+0x670:1,+0x211:1	171@0x9b4b3:5,165@0x9a24c:2,354@0xc2241:2	tail@0xa35dd:9	0xa35ed	439	2121	39	3	0	0	0xa:4,0x10f:1,0x12:1	0x12:19,0xa:2	+0x8/2:1,+0xa/1:1,+0x0/2:1,+0x4/4:1	dyn/8:1	mov:95,add:81,and:59,xor:46,sub:42,or:40,jne:25,cmp:23
211	0xa36c9	0	0	0xa3a49	rdx	0x380	0	0	0				0xa3a59	197	911	5	4	0	0	0x81:5,0x23:5,0x170:3,0xa:3,0x71:1,0x10f:1	0x23:6,0x170:4,0x60:1,0xa:1	+0x0/4:1,+0x0/8:1,+0x8/2:1	dyn/8:1	mov:59,add:45,sub:24,or:21,xor:19,and:12,cmp:5,je:5
212	0xa3a4b	0	0	0xa3dc4	r14	0x379	7	0	0				0xa3dd4	189	905	2	2	0	0	0xa:6,0x170:2,0x199:1,0x23:1,0x10f:1	0x23:4,0x170:1,0xa:1	+0x0/2:2,+0x4/2:2,+0x6/2:1,+0x2/2:1	dyn/8:1	add:58,mov:55,sub:20,or:18,and:16,xor:11,movzx:5,cmp:2
213	0xa3dc7	0	0	0xa3fe7	rdx	0x220	0	0	0				0xa3ff7	120	559	1	2	0	0	0xa:4,0x81:1,0x0:1,0x10f:1,0x194:1	0x170:1,0xa:1	+0x6/2:1,+0x0/2:1,+0x4/2:1,+0x2/2:1	dyn/8:1	mov:35,add:28,or:16,and:13,xor:9,sub:8,movzx:4,cmp:2
214	0xa3fe9	1	4	0xa4606	r13	0x61d	4	4	1	+0x5:4	257@0xadbfd:4	tail@0xa4606:4	0xa4616	340	1581	6	1	0	0	0x194:4,0x23:3,0x0:3,0xa:3,0x81:2,0x60:2,0x71:2,0x170:2,0x10f:1	0x170:7,0x23:6,0x71:2,0x0:1,0x60:1,0xa:1	+0x2/1:1,+0x3/2:1,+0x0/2:1	dyn/8:1	mov:90,add:80,sub:40,or:38,and:36,xor:35,cmp:7,jne:4
215	0xa4609	1	7121	0xa4a5e	r14	0x455	7122	7121	959	+0x3:7121	189@0x9e7af:474,114@0x90319:452,347@0xc088d:429,258@0xadf2c:401,337@0xbec0e:389	tail@0xa4a5e:7121	0xa4a6e	235	1122	4	1	0	0	0x23:7,0x170:3,0x81:3,0x0:2,0xa:2,0x10f:1	0x170:7,0x23:6,0x194:1,0xa:1	+0x2/1:1,+0x0/2:1	dyn/8:1	mov:72,add:71,or:26,xor:20,sub:18,and:15,cmp:6,je:4
216	0xa4a61	1	124	0xa4df4	r14	0x393	206	112	15	+0xa:112	310@0xb8556:82,169@0x9af18:30	dispatch@0xcdac7:108,dispatch@0xc80b9:4	0xa4e04	216	931	3	1	0	1	0xa:6,0xbb:2,0x60:2,0x0:2,0x23:1,0xe1:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x1dc:1,0x170:1,0x60:1,0x0:1,0xa:1	+0x6/4:1,+0x4/2:1,+0x0/4:1,+0x0/1:1,+0x3/2:1,+0x1/2:1	dyn/8:1	mov:63,add:57,and:19,pop:16,xor:16,or:16,sub:15,movzx:4
217	0xa4b11	1	206	0xa4df4	r14	0x2e3	206	206	13	+0x5:206	352@0xc1ec4:66,198@0xa037e:66,144@0x95887:64,108@0x8f24b:4,173@0x9ba74:3	tail@0xa4df4:206	0xa4e04	168	755	3	1	0	0	0xa:3,0x60:2,0x0:2,0x23:1,0xe1:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x170:1,0x60:1,0x0:1,0xa:1	+0x0/1:1,+0x3/2:1,+0x1/2:1	dyn/8:1	mov:45,add:44,and:19,xor:16,or:16,sub:15,movzx:4,cmp:3
218	0xa4df7	0	0	0xa5178	r12	0x381	0	0	0				0xa5188	197	910	5	1	0	0	0xa:4,0x0:2,0x60:2,0x194:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x170:2,0x60:1,0x0:1,0xa:1	+0x2/2:2,+0x4/1:1,+0x0/2:1	dyn/8:1	mov:53,add:49,xor:19,sub:18,and:15,or:15,cmp:5,jne:4
219	0xa517b	0	0	0xa5886	r10	0x70b	1926	0	0				0xa5896	400	1816	6	4	0	1	0xa:5,0x170:4,0x81:4,0x71:4,0x23:3,0x0:2,0x60:2,0x194:1,0x10f:1	0x170:6,0x23:4,0x71:2,0x1dc:1,0x0:1,0x60:1,0xa:1	+0x0/4:2,+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	mov:102,add:92,xor:45,and:41,or:40,sub:34,pop:18,cmp:7
220	0xa522e	1	1926	0xa5886	r10	0x658	1926	1926	248	+0x5:1926	144@0x95887:597,108@0x8f24b:400,198@0xa037e:301,173@0x9ba74:159,352@0xc1ec4:151	tail@0xa5886:1926	0xa5896	346	1637	4	3	0	0	0x170:4,0x81:4,0x71:4,0x23:3,0xa:3,0x0:2,0x60:2,0x194:1,0x10f:1	0x170:6,0x23:4,0x71:2,0x0:1,0x60:1,0xa:1	+0x0/1:1,+0x1/2:1,+0x3/2:1	dyn/8:1	mov:88,add:82,xor:45,and:41,or:40,sub:34,cmp:5,je:4
221	0xa5889	1	4	0xa5f3a	rdi	0x6b1	4	4	1	+0x5:4	256@0xad849:4	tail@0xa5f3a:4	0xa5f4a	368	1728	11	4	0	0	0x81:7,0x0:4,0x23:3,0xa:3,0x170:2,0x60:2,0x194:2,0x71:1,0x10f:1	0x23:6,0x71:2,0x60:1,0x0:1,0x170:1,0xa:1	+0x0/1:1,+0x3/2:1,+0x1/2:1	dyn/8:1	mov:89,add:87,sub:42,xor:40,and:39,or:36,cmp:13,je:7
222	0xa5f3c	1	177	0xa646d	r13	0x531	177	177	51	+0x5:177	220@0xa522e:66,297@0xb64d7:9,189@0x9e7af:9,269@0xb045b:9,268@0xb0007:8	tail@0xa646d:177	0xa647d	292	1345	6	1	0	0	0x23:6,0x194:4,0x170:4,0xa:3,0x81:2,0x0:2,0x10f:1	0x170:6,0x23:5,0x60:1,0xa:1	+0x0/2:1,+0x4/1:1,+0x2/2:1	dyn/8:1	mov:81,add:75,or:37,sub:36,and:24,xor:22,cmp:8,jne:4
223	0xa6470	0	0	0xa68bf	r10	0x44f	0	0	0				0xa68cf	244	1115	7	3	0	0	0x81:4,0x71:3,0xa:3,0x60:2,0x0:2,0x194:1,0x23:1,0x10f:1,0x170:1	0x170:3,0x71:2,0x60:1,0x0:1,0xa:1	+0x2/1:1,+0x3/2:1,+0x0/2:1	dyn/8:1	mov:60,add:59,sub:31,and:27,xor:26,or:17,cmp:7,jne:4
224	0xa68c2	0	0	0xa6af6	r14	0x234	0	0	0				0xa6b06	121	580	2	2	0	0	0xa:6,0x170:3,0x199:1,0x23:1,0x0:1,0x10f:1,0x60:1	0x23:4,0x170:1,0xa:1	+0x5/2:2,+0x7/2:2,+0x1/2:1,+0x3/2:1	dyn/8:1	mov:42,add:41,and:8,xor:6,or:6,sub:6,movzx:5,cmp:3
225	0xa6af9	0	0	0xa6e53	rdx	0x35a	0	0	0				0xa6e63	196	870	5	1	0	0	0xa:4,0x60:2,0x194:2,0x0:2,0x23:1,0x71:1,0x10f:1,0x170:1	0x71:2,0x170:2,0x60:1,0x0:1,0xa:1	+0x2/2:2,+0x4/1:1,+0x0/2:1	dyn/8:1	mov:56,add:48,sub:18,and:17,xor:15,or:14,cmp:5,jne:4
226	0xa6e55	0	0	0xa71fb	r8	0x3a6	0	0	0				0xa720b	224	950	2	2	0	2	0xa:13,0xbb:1,0x170:1,0x199:1,0x23:1,0x10f:1	0x1dc:2,0x170:2,0x23:1,0xa:1	+0x0/2:3,+0x2/2:3,+0x4/2:2,+0x6/2:1,+0x0/4:1,+0x9/2:1,+0x6/1:1,+0x7/2:1	dyn/8:1	mov:73,add:61,pop:31,and:13,or:10,sub:10,xor:8,movzx:6
227	0xa6f03	0	0	0xa71fb	r8	0x2f8	0	0	0				0xa720b	177	776	2	2	0	1	0xa:10,0x170:1,0x199:1,0x23:1,0x10f:1	0x170:2,0x1dc:1,0x23:1,0xa:1	+0x0/2:3,+0x2/2:3,+0x9/2:1,+0x6/1:1,+0x7/2:1,+0x4/2:1	dyn/8:1	mov:55,add:49,pop:16,and:13,or:10,sub:10,xor:8,movzx:6
228	0xa6f79	0	0	0xa71fb	r8	0x282	0	0	0				0xa720b	141	658	2	2	0	0	0xa:8,0x170:1,0x199:1,0x23:1,0x10f:1	0x170:2,0x23:1,0xa:1	+0x0/2:2,+0x2/2:2,+0x9/2:1,+0x6/1:1,+0x7/2:1,+0x4/2:1	dyn/8:1	mov:43,add:42,and:13,or:10,sub:10,xor:8,movzx:6,cmp:3
229	0xa71fe	0	0	0xa757c	r11	0x37e	0	0	0				0xa758c	202	910	5	1	0	0	0x170:5,0x194:5,0x0:4,0xa:3,0x60:2,0x81:2,0x23:1,0x71:1,0x10f:1	0x170:3,0x71:2,0x60:1,0x0:1,0x23:1,0xa:1	+0x2/1:1,+0x0/2:1,+0x3/2:1	dyn/8:1	mov:68,add:55,sub:20,xor:19,or:10,and:10,cmp:7,jne:4
230	0xa757f	0	0	0xa7999	rdi	0x41a	0	0	0				0xa79a9	236	1065	7	2	0	0	0x81:3,0x71:3,0x0:3,0xa:3,0x60:2,0x23:2,0x194:1,0x170:1,0x10f:1	0x170:4,0x23:2,0x71:2,0x60:1,0x0:1,0xa:1	+0x4/1:1,+0x0/2:1,+0x2/2:1	dyn/8:1	mov:73,add:50,xor:27,or:23,and:21,sub:18,cmp:8,jne:4
231	0xa799b	1	4	0xa7ef6	rsi	0x55b	4	4	1	+0x5:4	198@0xa037e:4	tail@0xa7ef6:4	0xa7f06	299	1386	9	4	0	0	0x0:5,0x194:4,0x170:4,0x23:3,0x81:3,0xa:3,0x71:2,0x60:2,0x10f:1	0x170:6,0x23:4,0x71:2,0x0:1,0x60:1,0xa:1	+0x2/1:1,+0x0/2:1,+0x3/2:1	dyn/8:1	mov:85,add:77,xor:35,and:24,or:23,sub:23,cmp:12,je:5
232	0xa7ef8	0	0	0xa81c1	r12	0x2c9	48	0	0				0xa81d1	158	726	1	2	0	0	0xa:6,0x81:1,0x199:1,0x23:1,0x10f:1	0x170:2,0xa:1	+0x1/2:2,+0x7/2:2,+0x5/2:1,+0x3/2:1	dyn/8:1	mov:45,add:43,and:20,sub:17,xor:13,or:11,movzx:5,jmp:2
233	0xa81c4	0	0	0xa844e	rdi	0x28a	0	0	0				0xa845e	154	664	3	3	0	1	0xa:10,0x199:1,0x81:1,0x10f:1,0x170:1	0x1dc:1,0x23:1,0x170:1,0xa:1	+0x0/2:2,+0x3/2:2,+0x9/2:2,+0x2/2:1,+0x5/2:1,+0x2/1:1,+0x7/2:1	dyn/8:1	mov:53,add:45,pop:16,and:8,movzx:6,or:5,xor:5,sub:4
234	0xa823e	0	0	0xa844e	rdi	0x210	0	0	0				0xa845e	117	542	3	3	0	0	0xa:8,0x199:1,0x81:1,0x10f:1,0x170:1	0x23:1,0x170:1,0xa:1	+0x3/2:2,+0x9/2:2,+0x5/2:1,+0x2/1:1,+0x7/2:1,+0x0/2:1	dyn/8:1	mov:40,add:38,and:8,movzx:6,or:5,xor:5,sub:4,cmp:3
235	0xa8450	0	0	0xa87b4	rbx	0x364	0	0	0				0xa87c4	199	883	5	1	0	0	0xa:4,0x0:3,0x60:2,0x170:2,0x194:1,0x71:1,0x10f:1	0x71:2,0x60:1,0x0:1,0x170:1,0xa:1	+0x3/2:2,+0x2/1:1,+0x0/2:1	dyn/8:1	add:52,mov:50,or:21,and:17,xor:16,sub:14,cmp:6,jne:4
236	0xa87b6	0	0	0xa8e1d	rsi	0x667	0	0	0				0xa8e2d	351	1654	10	4	0	0	0x0:4,0x23:4,0x170:3,0x81:3,0x194:3,0xa:3,0x60:2,0x71:1,0x10f:1	0x23:5,0x170:3,0x71:2,0x0:1,0x60:1,0xa:1	+0x2/1:1,+0x3/2:1,+0x0/2:1	dyn/8:1	mov:90,add:85,and:42,xor:38,or:34,sub:29,cmp:12,je:6
237	0xa8e1f	1	706	0xa94a3	rdx	0x684	706	706	139	+0x5:706	352@0xc1ec4:346,108@0x8f24b:110,160@0x994cf:54,256@0xad849:53,144@0x95887:51	tail@0xa94a3:706	0xa94b3	365	1682	9	3	0	0	0x81:4,0x23:4,0x0:4,0x170:3,0x194:3,0xa:3,0x60:2,0x71:1,0x10f:1	0x170:4,0x23:3,0x71:2,0x60:1,0x0:1,0xa:1	+0x0/1:1,+0x3/2:1,+0x1/2:1	dyn/8:1	add:94,mov:87,sub:43,and:39,xor:37,or:35,cmp:11,je:5
238	0xa94a5	0	0	0xa991c	rdx	0x477	0	0	0				0xa992c	255	1155	6	1	0	0	0x0:3,0x23:3,0xa:3,0x60:2,0x81:2,0x71:2,0x170:1,0x194:1,0x10f:1	0x170:3,0x23:2,0x71:2,0x60:1,0x0:1,0xa:1	+0x2/1:1,+0x0/2:1,+0x3/2:1	dyn/8:1	mov:69,add:60,and:32,xor:26,or:24,sub:23,cmp:7,jne:4
239	0xa991e	1	619	0xa9cf4	r8	0x3d6	619	619	199	+0x6:619	297@0xb64d7:98,320@0xbada5:44,28@0x7e390:43,199@0xa0631:37,157@0x98a9a:26	tail@0xa9cf4:619	0xa9d04	208	995	3	2	0	0	0x23:3,0x170:3,0x81:2,0xa:2,0x194:1,0x71:1,0x10f:1	0x170:5,0x23:5,0x60:1,0xa:1	+0x0/4:1,+0x4/2:1	dyn/8:1	add:56,mov:52,and:27,sub:24,or:21,xor:19,cmp:3,je:3
240	0xa9cf7	1	5	0xa9ff7	r8	0x300	5	5	1	+0x5:5	173@0x9ba74:5	tail@0xa9ff7:5	0xaa007	177	778	5	1	0	0	0xa:4,0x0:2,0x60:2,0x194:2,0x71:1,0x10f:1,0x170:1	0x71:2,0x60:1,0x0:1,0x170:1,0xa:1	+0x1/2:2,+0x0/1:1,+0x3/2:1	dyn/8:1	mov:45,add:39,sub:22,and:18,or:13,xor:12,cmp:5,jne:4
241	0xa9ffa	1	1	0xaa87a	r13	0x880	1	1	1	+0xd:1	333@0xbd8af:1	tail@0xaa87a:1	0xaa88a	464	2189	38	3	0	1	0xa:6,0x12:1,0xbb:1,0x10f:1,0x170:1	0x12:19,0x1dc:1,0x170:1,0xa:1	+0x6/2:1,+0x8/1:1,+0x0/4:1,+0x4/2:1,+0x9/2:1,+0xb/2:1	dyn/8:1	mov:98,add:83,and:70,xor:43,sub:42,or:36,jne:25,cmp:22
